speed,distance,reaction_time,brake_eff,friction,mass,impact_force
24.15191951298476,8.890055537111479,1.3974178121514969,0.844450462110813,0.5873433155893537,1493.3365308251527,435460.0409759349
36.14282949719339,36.73646703022632,0.780077744423832,0.5327356472725581,0.45473962920190736,1125.3213659312667,400402.20850319834
12.788728477799486,44.667293530159576,1.0305729684062308,0.7421582853378128,0.6528571380783663,1023.3546962249221,0.0
19.77132846844414,30.17044556985119,2.499409876809014,0.5300446874234643,0.7512058777250427,1783.833609884292,420514.8413167572
12.019622975450643,5.7050974307814855,2.019302355337191,0.8376784572142655,0.8547480092650641,1792.8148435794424,410003.6592757897
27.61438513151715,31.19413493420305,1.7843847649975348,0.9113348985098909,0.6581473776051978,1844.4889781390975,580403.8584327666
12.721228999912743,23.628804468183482,1.0915077568007545,0.5568821572314884,0.4087478906860205,1892.0152567780356,208328.3999546376
36.52088754728478,20.676464238376767,1.0499439924402652,0.6055396401398732,0.44161351526317416,1801.871105357908,680927.6321500458
27.61250327797909,12.003316595716747,1.7835799540482713,0.746701779056002,0.8582152433915404,1596.04878608529,576050.2156764716
30.186335316168467,30.91674274010729,0.5462896991617014,0.8243078747791831,0.38231660417083946,954.8407974645261,274123.75489007804
31.745305510420597,25.45813844960108,2.3256215882800424,0.9003330882295655,0.46384434367512684,1350.1626897367264,512892.787951631
33.6024666890778,14.733685919061738,1.0419821089980545,0.5800866567464864,0.8507510107683374,1944.5859102790905,710245.6910243648
39.87899219728578,21.737782736952376,1.6358571839329905,0.892903509858595,0.767959133674379,1571.3326598311344,741926.6150645202
22.227082502544384,15.084999473822096,2.4951834484620816,0.5437514868329252,0.3501543395733373,1870.0483819336046,479105.33364450093
13.58357307944538,14.846761333736364,0.8645161734414255,0.7666924855206207,0.8478558984107183,1942.887828538165,235605.94628742713
31.32582733727726,23.262972289541317,1.5307144221001696,0.5132362553299821,0.3834147430381285,1984.9117592440107,651988.0429139881
30.470116170796715,10.08815627628088,2.0769474619816926,0.7143677000994195,0.5799107800522771,897.8478979784051,337279.06842720066
20.27681423991264,45.259776584403106,2.461194851824292,0.8203981049205926,0.73461500560653,873.9381129161962,189044.27672275197
31.79668616739714,28.634443985751098,0.9938128351716893,0.6690300261330541,0.35340728877243494,1618.5129915073203,518134.7532835932
13.834522805501514,6.31571394629599,1.5846808073928096,0.7856159209496325,0.5183159240716669,1353.0950114831458,248172.31990651027
24.348750339101528,11.065706131361619,1.073422630308699,0.6383864278324418,0.5360538494429332,1971.1897589653458,520919.0357312203
25.103906045415716,21.826919970605033,2.4714871881217775,0.9425934175521032,0.8051070132841549,1637.8327031118956,606497.4717587436
35.79643788082368,15.666415632398374,0.514744164113579,0.5372332599122097,0.3987932397128024,1363.6351845218478,490342.2653942596
16.65093700558968,34.61183035325324,0.900189802826107,0.9899246835273171,0.5060995816046552,1248.5303427164329,135576.87773296738
15.563727111848644,21.582145947484335,1.8771987536557577,0.7077861945314798,0.7801071171828411,1368.4730949393747,249343.73252942172
24.566877978894027,25.783317883668957,2.2942525139522196,0.702493105667851,0.6739685562334703,1050.0354624897034,318667.0260079827
35.99838501680685,27.147821855722206,2.188889886827572,0.795607527684111,0.7882796155037997,1718.7726313443443,770450.3836853635
32.48049267529176,8.004015434270512,0.5648639291034876,0.8297759831385962,0.4279831049612196,1045.0495593577732,351030.8669614318
28.918562624203823,29.780364299840656,2.42506097433278,0.5385627308575349,0.828561204355911,1291.074357111483,452216.42800584703
39.27356074236228,28.0616886182847,1.4692388088710968,0.9257080785835483,0.7954664349188272,1071.8167401393753,479375.3834366834
34.692896380878736,15.770901649409108,2.438871732897309,0.9208849492860398,0.39626789670875506,1235.4162591080133,516358.4901692553
24.016259569998503,12.620698525846596,1.8876411824411963,0.6761366340347247,0.42491702890247135,1535.9143523954415,427834.22977345646
11.46166161463974,48.48948240531242,1.7512798356886434,0.9265487469600207,0.39940735007900796,1963.4899683799044,0.0
33.21132512844902,16.798636085500107,1.5827922978344895,0.6523346566485251,0.6567776584215159,1640.2065203115503,618978.8974282062
30.911617243787518,48.927581995894684,1.1779708746743884,0.8545340921290294,0.89291322828504,1038.5904587837106,289571.45560259576
21.039692065147573,17.889056385788052,1.353910554000074,0.9619394182154581,0.35826086857946116,883.9388592227222,201029.3095586471
37.59604601167507,43.37017008753395,2.471924997484765,0.9963648902929949,0.3411767666138294,983.7896764306838,413117.1164694146
20.521835663481657,19.86161415372062,1.7942990024321293,0.6853541313494818,0.7358535837751863,1262.7069973138402,310761.05380687176
39.31052659660165,38.25697355881406,1.0656746507431114,0.504502969546039,0.4783994037388629,1977.643493259082,781752.1697766695
12.74974010832391,9.586820590373405,1.503242036267867,0.63334904098678,0.7202096096905062,849.1130876034084,136806.7507188354
29.70655351208082,19.966622220575232,0.7627017836109133,0.7357393700898878,0.3090823887859879,1083.702766320859,324120.4058050338
29.668012531922678,30.227849987743515,2.357631863679016,0.9491476683204992,0.5457915521251826,1982.852190651506,723176.3475507824
36.5581405316824,47.01460179748066,1.2987676430969302,0.6254773878249629,0.7675426773442662,1237.8555506275254,453279.9704481292
28.490120143570856,15.490539687518492,1.541669363801302,0.9400628303105147,0.3867895480958213,932.7194071426343,298934.69228564063
29.022593861397127,21.635122042988556,1.9601252476356492,0.676421792121191,0.7052713385743702,1845.286667574789,640447.2879886961
33.99521991435513,5.876975017472813,1.5371886588343147,0.6046469939738022,0.3771951467888138,1844.2239859206345,683242.2985179996
34.76610864554905,46.522066249568006,1.1519297076212038,0.6820822818067553,0.4670959834002504,1392.3318256831149,475956.17968506645
25.08867967254257,47.899187996437064,1.191031726300829,0.5019869704802618,0.5802710007157519,1028.9942729711286,237044.2521127654
12.804615452532682,45.37719730383896,0.5787867010811554,0.6964217731060668,0.78213971120983,1485.1925588976542,0.0
36.56069092737738,36.7549029254525,0.7248713148340042,0.827451850054828,0.7272315797079834,1596.0556964297239,557106.5089428666
26.64495803590898,22.440819125535974,1.3333039247252385,0.6159581167640396,0.4429794691454545,1883.6834190029067,526667.7976254252
29.67953788468133,23.064279228754383,1.2556592509913185,0.6384467282728038,0.8754083805113821,1827.7016037464468,590408.6104515669
27.907654088739278,7.915051057512345,2.362197353102476,0.7633851593885219,0.6983564624239489,1418.462188129827,550056.0907311679
39.996883891578406,36.59769833613869,0.8721181844044108,0.5527200067023004,0.623526133688223,1059.9064962610742,422392.44735767896
24.664192086160313,26.885314219354044,0.6450721676744435,0.728973855717044,0.3113654893411911,1072.1850564990766,253822.3709718573
15.359579292773695,17.650937429814952,0.7984101194385522,0.8155073222022493,0.35263115850208987,851.4436099934429,122352.63009929967
19.824761985257304,38.75744251780992,0.5875410458381671,0.5579134687543635,0.6507995338880083,1865.6774170133601,278993.19083639304
12.52775163378137,16.598198714138906,1.3008544812794822,0.8560503898895806,0.39560665658490146,927.8176747420256,115493.06102451382
11.360790030739548,47.309521005976556,0.6947670969512201,0.9654563921868171,0.5422509811231382,975.3319056563053,0.0
35.976394143139004,15.770779842919058,0.8623612089227533,0.8843759481585887,0.7369711848234892,1147.9519467759196,444111.9232020599
12.886510434287173,38.17929346787014,2.099112675327421,0.852531611111045,0.4594404568038616,1882.6639983754942,180134.9389324687
16.656747910572072,11.797267847107427,1.774814044030087,0.803295920044151,0.3855868890658164,899.7687999617744,179031.8241073486
24.789615233953228,22.605561210329434,0.7788025038007245,0.5323088673731347,0.4099189474748585,1471.386263859764,360559.0483800415
37.383422230810396,46.10322706620623,1.09547227311836,0.8182177751124977,0.32036888035003847,961.5957562953611,356070.41809686384
19.883635748968118,23.37537998272471,0.9366239547162483,0.7339072337130679,0.5276001931968876,1196.2374479318466,226996.16423516965
31.6167377188923,43.192251092129226,0.6173383482407742,0.917333293135695,0.8046063948369473,1373.2707639693263,359728.9262429066
26.800217410696202,27.373813559604212,1.7020787515940297,0.8640650150336867,0.33944567249622803,1003.4971012084716,288593.0141631335
20.31922254903494,42.18924195804833,1.3835559819415664,0.9281125642863464,0.4739500641474068,1895.5077177458172,328487.5262244425
13.068554963987935,43.55762519935036,1.0071219969664222,0.9065156271217197,0.7601883681391941,1328.001537379238,0.0
27.25689435120679,8.564068722098758,0.8539123682034615,0.6702591712206198,0.581578983978229,1318.0980985425042,386476.5571005887
36.30028914828215,18.129458273014162,0.6280641885647316,0.589534143451445,0.6848743910446758,1091.6248151431425,401824.8012994876
34.152533283757776,31.97020266746017,1.8562367578174908,0.8454558142277513,0.587253589658429,1453.8035800194311,561665.1129132134
15.529301182759863,35.131207854291326,0.7197326070416392,0.6042725098431853,0.36359711327358724,875.4322733144654,106842.96958775296
17.034198871244907,6.279400047222499,1.3146728435444288,0.8674021965396659,0.7042274322817668,928.4135409187581,210780.1258758479
13.804106527049862,14.990848936032005,0.5895738207979822,0.8741423687236805,0.663324414803947,946.7100883841227,103953.40111079504
11.52503739058476,45.86673359398757,1.9098277057445436,0.5584654139989653,0.8769870482806768,1707.5696638436334,0.0
20.22333315651066,37.03856400471889,1.1932433943609368,0.5060515079394514,0.5823583124962686,1213.8412589669347,223081.87626822837
17.48405215320229,24.260822121345758,0.9353074796038252,0.9658972569604085,0.530473317712757,945.5763689532091,143828.11637031633
35.8760174641494,31.805793777791507,1.3371604616299182,0.7659325700866486,0.7870739489862824,1134.2662378628934,437156.464299319
36.014344838618726,35.48839645656797,1.1241297144091114,0.67981311306727,0.7780709369689759,1288.344196942941,473263.2369245848
25.94045245053755,21.48086601193157,0.8442773523924472,0.644162279524425,0.6223132716694788,1478.1259839448935,384373.8710439696
16.196278026068924,9.620653217057995,0.8474817324488504,0.8779446770459042,0.5833813813637495,1530.4620334069584,267369.6512239112
18.100814538990242,38.50471609525692,1.264737896067969,0.6221079322558092,0.5351880728441849,1117.6245271037883,170814.73187719635
25.919364493732115,27.20548870457334,1.4253488423675609,0.6681078894858392,0.4086736550963789,1527.447914894302,411276.88383225974
24.941890676510823,10.384203580252347,2.290198358529268,0.9911687886139107,0.5300046592173029,1836.4676538459378,635394.0875189973
26.59559251135653,19.0554967084126,0.9514562475541237,0.8498632438915873,0.3480448428495643,1924.392886961876,524924.2105298875
29.537421407568505,5.904692403850777,1.2752323302067108,0.781002375796225,0.4555881905192598,1328.8918154119115,442400.0875448887
39.66704956062375,17.023506402679224,2.3059901740795996,0.9067986427781017,0.46335043783969604,1748.1844157129617,828692.0988555591
24.697118983255542,14.467141847504251,2.0421907479524006,0.9384429584533072,0.8971038453345719,1049.1445134182345,385302.27164661937
10.23904998014093,35.443729468962715,1.6864939074013385,0.5845100015443853,0.35220425611320516,917.3394545338147,61040.50587917458
37.8603032533333,49.68855631208664,1.2052775275910046,0.9587669875911913,0.34054418786014534,1320.7107953993989,495492.81680758117
29.966031791828236,28.259558445365727,2.466612952139219,0.7648135347550042,0.7200606631430224,1370.9013176042931,523643.7637492296
33.06922284733585,13.211332126030698,2.263336822173301,0.7699100770484585,0.4154419218220674,1712.4890002812563,666457.4501268858
17.28313440895666,37.07227596538715,1.077314297604226,0.8363944836911112,0.6673854685725411,1935.048131775967,221303.52804825892
27.150416151039888,31.735802527139338,2.0927500360755045,0.9974108136959707,0.5804747714015295,1302.4286508581065,421956.749678057
24.56805521990878,25.86394605885794,1.378372441066588,0.5846266589067046,0.7995779058941321,1225.108298340728,319278.9699932874
16.278621615211808,46.291433712679776,2.426588326367779,0.7925052012912014,0.7126237761844088,1804.5248237933017,252051.2585875325
21.033180251081344,45.24446187137643,1.3779018688039513,0.6460135960368953,0.7877522256179197,1893.7717683053938,325220.2551480015
36.93114851255588,22.306827715165237,2.169244163631071,0.6543158549498087,0.45700545231657497,1510.0267400111197,627003.4511954829
29.66355603881418,39.024732607317354,1.5385084352265275,0.5579508866388518,0.42968709948442096,861.6925603745896,260126.57293528618
16.48217039732416,6.680921980286572,0.5610228972667961,0.804881964520089,0.8904816938858824,1920.038349322728,337480.9768066516
20.48660617117355,12.913828710445522,0.8640990380075197,0.8672554886319532,0.45313335220934514,1130.6367167967676,241817.49774354752
27.049801577107125,13.591895371963233,1.0708983984001672,0.9284496302018557,0.6552006915438419,1991.9558482412392,606389.8134372729
23.998085045677755,25.77490715936269,0.6760164529231547,0.841263768529635,0.8400310650635168,1285.0348438083156,272925.25252749125
24.887824109823157,10.254473372934108,0.6653494733295122,0.5397997213914499,0.7017796284419674,968.6276008448174,250189.00883321572
15.593788358241909,38.476764204314335,1.435831587478528,0.863479161183613,0.7157331016127197,1721.466942390984,160774.00623525333
22.498235166857256,31.77883257106875,2.2895596032890912,0.5601672300292128,0.7468880620456593,1726.9746828305913,450705.2147235239
30.992310701922023,49.8455366184182,1.0042402572472333,0.8733322921955373,0.40236359817330924,983.6286426710612,284366.306404224
13.918029262944106,32.785005949331094,2.2760044549382883,0.9160597577073475,0.35520850206380045,1225.3764343860673,167435.7078471555
23.562949805248472,12.99818938428172,1.654023691957741,0.9128187792326008,0.6621020929131982,1886.756910984228,567894.1704512035
22.888294201504408,47.622062550020445,0.8602853368618271,0.5944825362520139,0.6841971392375428,1708.2937149200172,307816.3502054563
37.65226121007743,30.35227800117894,1.7585815801307108,0.6209556758084135,0.4781933594932697,1934.8898661956425,782212.7417496031
11.350005393171354,42.39546868785643,0.957025650127959,0.7195681523775559,0.8810357818563908,1136.33813782127,0.0
20.863870943363843,45.804837386201825,2.3425596990740916,0.8017826454679522,0.6162044710101999,1806.7096639581682,389834.6198987837
32.459421504315635,27.802278901430896,0.837080869495787,0.6207394700843097,0.6928727251465077,1720.5600099505,557072.3562401682
30.27929425118973,34.464288732174424,1.7146485972858907,0.6868990202587709,0.7263351911521962,1192.8131130857898,394828.26398961537
19.762707375178785,34.06213442737991,1.6288727581929119,0.8162024309230922,0.47531856368409,1908.6071408540581,370314.76852375007
37.72203344339243,32.06947627091077,0.5551009177927544,0.6215682207788875,0.4975125739775733,1927.1918353957215,709726.1281826867
36.88708123004166,39.671284995220994,2.4484007262603527,0.6355503519972036,0.4805141656695923,1146.28210548755,469977.91905482026
39.32361954863099,35.53477847140819,1.2900662888092107,0.8639619448605611,0.5803703429959821,974.95870042101,401920.558576777
38.859420940820996,36.62661490990213,1.7784038994009868,0.729535168467732,0.4233618466177828,1138.7048052561224,471332.6107309276
26.21662940441878,12.19679354955243,0.862876549655408,0.577353831990764,0.737983931818957,1548.1295322429428,431598.6500564289
29.08574229025787,36.045924564116746,2.120984743383024,0.8312083384144195,0.8308280412398559,1599.3441506938445,560712.4655882985
10.049478154203662,37.522676554596565,0.992827268407426,0.9386468650526525,0.5619295776388102,1588.079151159727,0.0
30.14199689035866,42.320967010029165,0.6378801718696816,0.6375957070517125,0.5188124880332481,1001.5852646252556,276995.4916032736
20.152025724987872,27.049488401599927,1.3795086839153252,0.9477279150970304,0.47338137630957455,1537.840190421827,312426.25341409666
17.80904351953718,20.19177980068447,2.4492835622411393,0.5549200936665969,0.39701970486876365,1160.9639376490377,239764.46450268175
36.13713599981577,32.152273862120694,0.7707873608366305,0.855311291712658,0.45026994725554814,1961.0689599779462,699861.7495520158
38.141758963340095,43.66224634396096,1.9814201872528152,0.8279060856504886,0.8974935111666207,872.596280405505,386041.29369447794
13.944646000856343,8.536063772328827,0.8096728919913252,0.654885512381558,0.6039199100806725,1929.4622503191265,283844.0631865743
20.6696763867372,42.78586070634026,1.2579111505436062,0.5895958112149208,0.7334963077683052,1107.8414099891584,190819.80475389893
18.081998547927043,15.733111548965436,2.0092982392883814,0.6442087399805965,0.742997375211083,975.3610231243435,228538.07086339119
10.226769483999774,5.812331656653464,2.1746942473733286,0.5222731959865116,0.6184702571104479,1821.349931209523,278973.6353112567
19.912664402848108,23.273218331522166,1.8306431155951266,0.5132950672212412,0.4105887448976985,1805.9066096449571,384316.62215261237
23.462545364282356,34.96596823689246,2.0267849102199813,0.9132368945448508,0.4010321608965804,1071.1495802410068,271965.547888117
38.976060505608984,18.63646821508001,0.655110689139992,0.9716823033958073,0.4999013342765656,1578.96059122017,628731.0354698632
11.358516932730671,9.13069028852374,1.2564352389021425,0.5204451129359224,0.3801089894499978,807.7485892181519,98842.67060697598
13.89440169971371,46.67900898549846,1.9465370726753801,0.6935551157457159,0.8201915310953265,1692.1839905951956,0.0
26.627659823056263,33.240761419524276,1.3875058033570968,0.6174700346423535,0.5452986405466711,1324.9575007162534,358895.04925661435
12.892066589393924,46.13815943629272,2.1100373797725878,0.789994264565596,0.30211154347104124,1688.1599154543126,159585.49779226378
30.282522479578873,18.518812531358414,1.39025817464136,0.9111355108513135,0.33789149540298374,1803.0465839428966,588413.2216613567
25.763420170415294,34.45601803194377,0.7134501740754242,0.5628895766000732,0.46411171946187757,1158.8875041596625,280037.7421616887
19.52863163771081,16.721876083199966,0.7767474847955982,0.5811183584184909,0.6923948881880804,1190.3465775283933,228721.79097030344
29.41055624100356,10.46280262032209,0.6929100001050237,0.9430633295930633,0.653290253990213,1853.517459190209,582899.9606441993
10.234996388783141,23.026107192573974,1.3660672068735527,0.9183792933552928,0.7476616826340332,1841.918319711854,0.0
28.088361633443743,33.915439525212584,1.8339038823213147,0.8892693445064621,0.6465023063646396,1660.4904069548265,525071.600055555
33.82076733135163,34.57213089791935,1.0661774415143106,0.5664480057045505,0.8223242003725664,1451.6835304457168,493886.6977431989
16.64730125470083,46.88182713968861,1.425030263371554,0.7822119562267155,0.8824810743221501,809.2871468803885,0.0
37.336522615897216,47.91169885990817,2.0010230839117114,0.5746283054007625,0.6963799520067061,989.205360657257,397207.7919665646
12.97446933821249,31.645876102349998,1.8132055742640008,0.6341409271645544,0.7480747770231722,1871.4157122795955,188297.90910741402
18.669844221282425,38.88211732569445,1.2787105861695627,0.7678097440977834,0.38461835131113004,1400.8140574517056,228905.73513821265
23.834409545312255,11.733754549374762,0.5164990801714868,0.8851444148485628,0.5177188996683243,1970.2165282430615,471732.5331752062
38.78876971629755,15.924712208573814,0.9020869752282301,0.7664854204758302,0.5931340407385579,1324.3881528801248,542747.2526765368
39.01003753525312,36.136238599105084,1.687656959047583,0.6219221073495531,0.41734132100072047,1715.9178667567303,702643.3300006578
10.21100827776577,33.303931225129794,1.9147377770136904,0.7949868648275376,0.6085489526460566,946.8901408072627,0.0
11.662094901940996,10.261824018669756,1.7459977956975548,0.5055965038061374,0.5721458254480345,1201.992537245337,169719.08226097215
27.43002855059006,30.692339128699675,2.432823165499476,0.762724497811705,0.5219559593954688,841.1595380935617,273892.9713328495
12.210347456202559,31.316313286338158,1.3484839723532873,0.9620205203619527,0.5957731379184467,1931.1998867433708,0.0
29.94247309165977,14.480125706254926,1.9424009833276072,0.6220466349759337,0.41090908884850863,1994.6043869334655,670194.9287331066
33.771081246350334,27.6236110960499,1.5671633111858192,0.6877976693156077,0.6572931163087361,1277.427347658772,473845.48188648146
17.109822207516785,48.07435689287497,0.9800077997912329,0.8449054688147378,0.5763882165996203,1128.1273164369902,0.0
27.41645397716188,25.40310985761528,1.6583806212774417,0.9175104847699633,0.8019861057033881,852.905581452549,278892.1809682422
12.996004023727973,17.5040143928243,0.7262026099073524,0.5355466946481411,0.4341174451921217,1290.7343308822972,149472.39267628756
22.38717421004909,5.308134594050699,2.2471763224940053,0.9189320986823677,0.7642502286717403,1729.5351423704478,626706.7951062592
18.794921730104296,41.43595270232923,0.6521822653892244,0.955904850888566,0.43995900073705607,1144.2737041768821,141775.41154858557
18.894984940598114,37.050105021199926,0.9452932211123388,0.9372185210924253,0.7959342933437126,1033.774322565252,118504.4484598779
15.026239939536369,41.21649116186726,2.4538479671744855,0.9500651020690857,0.5408409898574035,935.9397049716433,126996.44391033675
14.658852985442019,42.79512966646134,1.543314877249795,0.585180161751742,0.8205245500222567,1185.3930047949355,96929.9569194777
27.856298123542743,28.203031291371634,0.5329809738739775,0.5822923274809565,0.3502245374441723,1984.5189755508588,533777.7748765745
20.234427643018,11.543038389649329,1.0935226082869909,0.976069905054911,0.6889429666427295,1786.1737067186245,423054.0155478686
23.71246041615761,14.336798114066301,2.2767312665350454,0.8206463998494686,0.3036393220845168,1298.2564952445193,360913.93799208774
12.950040995428221,34.30816756805987,1.6516736760471178,0.6391450167725998,0.514112749399027,1267.2208819970351,123354.98985718317
33.221185090726635,18.39701048434597,1.7354423979620468,0.9282202085671492,0.49358201434344595,1251.8008292210877,482346.0398553591
15.670973735013217,16.157940353854414,1.5460233784222177,0.5305270054890908,0.6509555950590951,1759.8141784000882,306481.4652604335
37.70347093178897,37.14334731656222,1.5329634895859054,0.9166680917267351,0.3007555968657257,1016.2276634774503,398209.5781601565
16.57638207724343,37.6701722927896,1.8060127399958412,0.7969427175412168,0.5550758276263478,1075.2944338656491,156476.09146336807
34.08689574955536,23.633223287514056,1.5453930677511987,0.643571865584079,0.750665868454816,1188.6802641558559,453185.521454395
18.53106868522599,23.570191227955984,0.93012603511777,0.6036948866564686,0.6986139174781315,1580.3096231863437,270500.1468041927
24.646224558893977,20.32742525528692,2.0722708479475833,0.7551804676029413,0.46253160804271465,1578.2663031012723,456448.73541383207
32.35129077802989,7.5088972661300435,0.6019626018852369,0.9631642849222674,0.4700805095621493,1421.1387390227906,483102.73309634987
37.6161858930103,46.71766666141196,1.089028775260703,0.748608067219293,0.5707712782476762,1878.5705354074373,694604.5642597706
36.84852772722659,15.665867074295473,0.6798793112906341,0.9216443238703913,0.8609688514983191,1099.8046522437326,427070.4046158723
28.553469747715493,42.56585132131674,1.1376619538562074,0.8258254890597168,0.795015588834949,1240.488049924627,325992.68007782754
33.13195559343508,10.722499836048613,1.1238764537051174,0.6499574622267565,0.31095917864266925,1364.371695601881,473690.8209297026
33.49483891343736,48.28180836678931,1.8984449766029294,0.5270712500122047,0.7016894459926343,1203.513821286834,423068.86550158815
37.352186955752316,38.13773046058751,2.093945826812175,0.6606743341645129,0.8499931225448845,1502.4484384554382,650002.2212044816
16.76207375485747,40.60440549410507,1.9112759370243781,0.5208151137168826,0.4969025878715525,1090.1035272852137,168578.53911881254
18.146017575281373,21.77185726910156,2.308852814126216,0.623257078112833,0.7369451616423703,1811.3036137362758,419192.095648003
31.780366794021166,41.39373663638056,0.6489601337728723,0.5654752508329262,0.8530936704917453,1684.5779182971712,483264.94563273946
38.11972161104429,32.91769809454478,1.0462271312778109,0.5478649824003068,0.3306693361252665,1781.245803618866,684789.3138348423
12.950008895108821,24.619175079801334,1.934034169339428,0.6382603887482285,0.6624344913376161,802.6668354758865,105042.10749079933
12.227917437412625,35.99108047735561,1.689636264183953,0.6543108770908552,0.726939442295845,1345.502410275271,85815.93485866244
14.705701015648062,35.61411096884075,0.9139184320904123,0.5857133555162257,0.8257621444772185,1689.6825961453771,127593.00004678269
20.555102194326523,16.786398915908563,0.6837305499986881,0.7671925845087038,0.6946139419087526,900.9806895044605,178936.6587642926
35.38757005355872,26.239920798792863,1.039759484619219,0.5102797338175558,0.7884455323358853,967.8413323059177,353888.7343013238
12.167532106803607,13.051874091226155,1.1166886046851017,0.6175288631018829,0.7895961477374436,1782.0205948820844,220579.18610713794
27.69392450327714,34.41028220548134,2.1797833848917083,0.9767271633846246,0.45067498502111497,1397.7074773110126,443649.6671070637
21.387576273278814,46.699723712883596,0.6288738832725438,0.6500801818388307,0.6345584527139237,1138.7053878174293,171903.34997982028
32.828065599543564,33.197340576074,1.8089687439851256,0.6541041886157223,0.41947535685228476,921.0595980591877,322143.0573283312
12.021671290174945,8.073119440829055,2.1743365813763926,0.8768145369650584,0.747409855514577,1109.195538635665,240506.08754041986
16.47348860777951,41.370285941675455,0.5243137694602358,0.7909293641709347,0.6887727259074097,1674.5356318885351,0.0
36.317257416829975,32.81095953017173,2.2074390021728316,0.7666846544613992,0.8122233536394114,858.5824314156994,380207.26893106493
23.290085296825232,27.697390150233865,1.611713347558336,0.8949863003574057,0.6001225915047124,1750.1963089140504,446581.97966827935
15.2500709855568,5.29368984967442,1.5530538073894706,0.5377104405054351,0.33516721768098295,1872.9881823279836,325565.3554219709
33.804994549009194,49.11409147265406,0.5616637203912171,0.8168042489053768,0.33757622967817846,1029.833000461128,323309.2937306236
35.9424716788274,31.12438075913374,1.8594129448362975,0.5189403888270476,0.5756290351752997,939.7595670574092,365131.6532678443
